gene_name	num_fimo_hits	num_unique_promoters_hit	best_score	best_p_value	best_q_value
flp-33	1	1	1.42e+01	1.94e-05	2.44e-01
fog-3	1	1	1.42e+01	1.94e-05	2.44e-01
frm-5.2	1	1	1.42e+01	1.94e-05	2.44e-01
frpr-14	1	1	1.42e+01	1.94e-05	2.44e-01
frpr-4	1	1	1.42e+01	1.94e-05	2.44e-01
fubl-4	1	1	1.42e+01	1.94e-05	2.44e-01
gab-1	1	1	1.42e+01	1.94e-05	2.44e-01
gad-1	1	1	1.42e+01	1.94e-05	2.44e-01
gar-1	1	1	1.42e+01	1.94e-05	2.44e-01
gasr-8	1	1	1.42e+01	1.94e-05	2.44e-01
gcc-2	1	1	1.42e+01	1.94e-05	2.44e-01
gcna-1	1	1	1.42e+01	1.94e-05	2.44e-01
gcp-2.1	1	1	1.42e+01	1.94e-05	2.44e-01
gcy-25	1	1	1.42e+01	1.94e-05	2.44e-01
gfl-1	1	1	1.42e+01	1.94e-05	2.44e-01
gfm-1	1	1	1.42e+01	1.94e-05	2.44e-01
gft-2H4	1	1	1.42e+01	1.94e-05	2.44e-01
gid-2	1	1	1.42e+01	1.94e-05	2.44e-01
glb-12	1	1	1.42e+01	1.94e-05	2.44e-01
glb-23	1	1	1.42e+01	1.94e-05	2.44e-01
glb-3	1	1	1.42e+01	1.94e-05	2.44e-01
glb-8	1	1	1.42e+01	1.94e-05	2.44e-01
glr-1	1	1	1.42e+01	1.94e-05	2.44e-01
gly-17	1	1	1.42e+01	1.94e-05	2.44e-01
golg-4	1	1	1.42e+01	1.94e-05	2.44e-01
gon-14	1	1	1.42e+01	1.94e-05	2.44e-01
gpa-4	1	1	1.42e+01	1.94e-05	2.44e-01
gpb-1	1	1	1.42e+01	1.94e-05	2.44e-01
gpr-2	1	1	1.42e+01	1.94e-05	2.44e-01
gras-1	1	1	1.42e+01	1.94e-05	2.44e-01
grd-1	1	1	1.42e+01	1.94e-05	2.44e-01
grl-13	1	1	1.42e+01	1.94e-05	2.44e-01
grl-4	1	1	1.42e+01	1.94e-05	2.44e-01
grp-1	1	1	1.42e+01	1.94e-05	2.44e-01
gspd-1	1	1	1.42e+01	1.94e-05	2.44e-01
gst-12	1	1	1.42e+01	1.94e-05	2.44e-01
gst-14	1	1	1.42e+01	1.94e-05	2.44e-01
gst-16	1	1	1.42e+01	1.94e-05	2.44e-01
gst-24	1	1	1.42e+01	1.94e-05	2.44e-01
gst-31	1	1	1.42e+01	1.94e-05	2.44e-01
gst-35	1	1	1.42e+01	1.94e-05	2.44e-01
gst-7	1	1	1.42e+01	1.94e-05	2.44e-01
gtf-2E1	1	1	1.42e+01	1.94e-05	2.44e-01
gtf-2H1	1	1	1.42e+01	1.94e-05	2.44e-01
guk-1	1	1	1.42e+01	1.94e-05	2.44e-01
hars-1	1	1	1.42e+01	1.94e-05	2.44e-01
hen-1	1	1	1.42e+01	1.94e-05	2.44e-01
hil-5	1	1	1.42e+01	1.94e-05	2.44e-01
him-17	1	1	1.42e+01	1.94e-05	2.44e-01
his-37	1	1	1.42e+01	1.94e-05	2.44e-01
hlh-14	1	1	1.42e+01	1.94e-05	2.44e-01
hpd-1	1	1	1.42e+01	1.94e-05	2.44e-01
hpo-25	1	1	1.42e+01	1.94e-05	2.44e-01
hpo-38	1	1	1.42e+01	1.94e-05	2.44e-01
hrg-1	1	1	1.42e+01	1.94e-05	2.44e-01
hst-3.1	1	1	1.42e+01	1.94e-05	2.44e-01
icp-1	1	1	1.42e+01	1.94e-05	2.44e-01
ida-1	1	1	1.42e+01	1.94e-05	2.44e-01
ifas-2	1	1	1.42e+01	1.94e-05	2.44e-01
ifbp-1	1	1	1.42e+01	1.94e-05	2.44e-01
ifc-1	1	1	1.42e+01	1.94e-05	2.44e-01
igdb-3	1	1	1.42e+01	1.94e-05	2.44e-01
ilkp-1	1	1	1.42e+01	1.94e-05	2.44e-01
ilys-2	1	1	1.42e+01	1.94e-05	2.44e-01
immp-2	1	1	1.42e+01	1.94e-05	2.44e-01
inos-1	1	1	1.42e+01	1.94e-05	2.44e-01
ins-10	1	1	1.42e+01	1.94e-05	2.44e-01
ins-22	1	1	1.42e+01	1.94e-05	2.44e-01
ins-23	1	1	1.42e+01	1.94e-05	2.44e-01
ins-28	1	1	1.42e+01	1.94e-05	2.44e-01
inx-10	1	1	1.42e+01	1.94e-05	2.44e-01
inx-20	1	1	1.42e+01	1.94e-05	2.44e-01
ipla-7	1	1	1.42e+01	1.94e-05	2.44e-01
irk-1	1	1	1.42e+01	1.94e-05	2.44e-01
irk-3	1	1	1.42e+01	1.94e-05	2.44e-01
irld-17	1	1	1.42e+01	1.94e-05	2.44e-01
irld-45	1	1	1.42e+01	1.94e-05	2.44e-01
irld-50	1	1	1.42e+01	1.94e-05	2.44e-01
irld-7	1	1	1.42e+01	1.94e-05	2.44e-01
iscu-1	1	1	1.42e+01	1.94e-05	2.44e-01
itr-1	1	1	1.42e+01	1.94e-05	2.44e-01
jac-1	1	1	1.42e+01	1.94e-05	2.44e-01
jmjd-5	1	1	1.42e+01	1.94e-05	2.44e-01
kel-8	1	1	1.42e+01	1.94e-05	2.44e-01
kin-32	1	1	1.42e+01	1.94e-05	2.44e-01
kin-34	1	1	1.42e+01	1.94e-05	2.44e-01
klp-3	1	1	1.42e+01	1.94e-05	2.44e-01
knl-1	1	1	1.42e+01	1.94e-05	2.44e-01
kvs-3	1	1	1.42e+01	1.94e-05	2.44e-01
kxd-1	1	1	1.42e+01	1.94e-05	2.44e-01
lap-2	1	1	1.42e+01	1.94e-05	2.44e-01
larp-1	1	1	1.42e+01	1.94e-05	2.44e-01
lbp-5	1	1	1.42e+01	1.94e-05	2.44e-01
lec-10	1	1	1.42e+01	1.94e-05	2.44e-01
let-363	1	1	1.42e+01	1.94e-05	2.44e-01
let-99	1	1	1.42e+01	1.94e-05	2.44e-01
lgc-13	1	1	1.42e+01	1.94e-05	2.44e-01
lgc-18	1	1	1.42e+01	1.94e-05	2.44e-01
lgc-38	1	1	1.42e+01	1.94e-05	2.44e-01
lgc-55	1	1	1.42e+01	1.94e-05	2.44e-01
lido-1	1	1	1.42e+01	1.94e-05	2.44e-01
lin-11	1	1	1.42e+01	1.94e-05	2.44e-01
lin-32	1	1	1.42e+01	1.94e-05	2.44e-01
lin-36	1	1	1.42e+01	1.94e-05	2.44e-01
lin-46	1	1	1.42e+01	1.94e-05	2.44e-01
lipl-4	1	1	1.42e+01	1.94e-05	2.44e-01
lipl-7	1	1	1.42e+01	1.94e-05	2.44e-01
lips-2	1	1	1.42e+01	1.94e-05	2.44e-01
lron-11	1	1	1.42e+01	1.94e-05	2.44e-01
lron-14	1	1	1.42e+01	1.94e-05	2.44e-01
lst-6	1	1	1.42e+01	1.94e-05	2.44e-01
lsy-12	1	1	1.42e+01	1.94e-05	2.44e-01
madf-5	1	1	1.42e+01	1.94e-05	2.44e-01
magu-1	1	1	1.42e+01	1.94e-05	2.44e-01
mak-1	1	1	1.42e+01	1.94e-05	2.44e-01
mat-3	1	1	1.42e+01	1.94e-05	2.44e-01
math-16	1	1	1.42e+01	1.94e-05	2.44e-01
math-19	1	1	1.42e+01	1.94e-05	2.44e-01
math-23	1	1	1.42e+01	1.94e-05	2.44e-01
math-31	1	1	1.42e+01	1.94e-05	2.44e-01
math-45	1	1	1.42e+01	1.94e-05	2.44e-01
math-49	1	1	1.42e+01	1.94e-05	2.44e-01
mcm-10	1	1	1.42e+01	1.94e-05	2.44e-01
mdt-29	1	1	1.42e+01	1.94e-05	2.44e-01
mec-15	1	1	1.42e+01	1.94e-05	2.44e-01
mec-18	1	1	1.42e+01	1.94e-05	2.44e-01
mex-3	1	1	1.42e+01	1.94e-05	2.44e-01
mig-18	1	1	1.42e+01	1.94e-05	2.44e-01
mip-1	1	1	1.42e+01	1.94e-05	2.44e-01
moc-5	1	1	1.42e+01	1.94e-05	2.44e-01
mod-1	1	1	1.42e+01	1.94e-05	2.44e-01
mps-1	1	1	1.42e+01	1.94e-05	2.44e-01
mrp-8	1	1	1.42e+01	1.94e-05	2.44e-01
mrpl-18	1	1	1.42e+01	1.94e-05	2.44e-01
mrpl-24	1	1	1.42e+01	1.94e-05	2.44e-01
mrpl-41	1	1	1.42e+01	1.94e-05	2.44e-01
mrpl-45	1	1	1.42e+01	1.94e-05	2.44e-01
mrps-26	1	1	1.42e+01	1.94e-05	2.44e-01
msp-3	1	1	1.42e+01	1.94e-05	2.44e-01
msp-31	1	1	1.42e+01	1.94e-05	2.44e-01
mtl-2	1	1	1.42e+01	1.94e-05	2.44e-01
mul-1	1	1	1.42e+01	1.94e-05	2.44e-01
mus-81	1	1	1.42e+01	1.94e-05	2.44e-01
nac-2	1	1	1.42e+01	1.94e-05	2.44e-01
nas-14	1	1	1.42e+01	1.94e-05	2.44e-01
nas-19	1	1	1.42e+01	1.94e-05	2.44e-01
nas-21	1	1	1.42e+01	1.94e-05	2.44e-01
nas-39	1	1	1.42e+01	1.94e-05	2.44e-01
nas-6	1	1	1.42e+01	1.94e-05	2.44e-01
nca-2	1	1	1.42e+01	1.94e-05	2.44e-01
ncx-5	1	1	1.42e+01	1.94e-05	2.44e-01
ncx-6	1	1	1.42e+01	1.94e-05	2.44e-01
nduf-6	1	1	1.42e+01	1.94e-05	2.44e-01
nep-21	1	1	1.42e+01	1.94e-05	2.44e-01
nep-3	1	1	1.42e+01	1.94e-05	2.44e-01
nep-6	1	1	1.42e+01	1.94e-05	2.44e-01
nepr-1	1	1	1.42e+01	1.94e-05	2.44e-01
nfs-1	1	1	1.42e+01	1.94e-05	2.44e-01
nhl-3	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-101	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-105	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-113	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-131	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-153	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-180	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-183	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-207	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-209	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-212	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-228	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-245	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-249	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-256	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-274	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-282	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-5	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-60	1	1	1.42e+01	1.94e-05	2.44e-01
nhr-61	1	1	1.42e+01	1.94e-05	2.44e-01
nhx-3	1	1	1.42e+01	1.94e-05	2.44e-01
nish-1	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-11	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-12	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-15	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-2	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-28	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-31	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-36	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-42	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-45	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-71	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-73	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-78	1	1	1.42e+01	1.94e-05	2.44e-01
nlp-9	1	1	1.42e+01	1.94e-05	2.44e-01
nmy-3	1	1	1.42e+01	1.94e-05	2.44e-01
nol-10	1	1	1.42e+01	1.94e-05	2.44e-01
nphp-4	1	1	1.42e+01	1.94e-05	2.44e-01
npr-1	1	1	1.42e+01	1.94e-05	2.44e-01
npr-14	1	1	1.42e+01	1.94e-05	2.44e-01
npr-26	1	1	1.42e+01	1.94e-05	2.44e-01
nspb-1	1	1	1.42e+01	1.94e-05	2.44e-01
nspc-12	1	1	1.42e+01	1.94e-05	2.44e-01
nspc-13	1	1	1.42e+01	1.94e-05	2.44e-01
nspd-7	1	1	1.42e+01	1.94e-05	2.44e-01
nspe-7	1	1	1.42e+01	1.94e-05	2.44e-01
nspg-13	1	1	1.42e+01	1.94e-05	2.44e-01
nspg-8	1	1	1.42e+01	1.94e-05	2.44e-01
nsph-3.2	1	1	1.42e+01	1.94e-05	2.44e-01
nstp-6	1	1	1.42e+01	1.94e-05	2.44e-01
nsy-7	1	1	1.42e+01	1.94e-05	2.44e-01
nud-2	1	1	1.42e+01	1.94e-05	2.44e-01
nuo-3	1	1	1.42e+01	1.94e-05	2.44e-01
oac-10	1	1	1.42e+01	1.94e-05	2.44e-01
oac-11	1	1	1.42e+01	1.94e-05	2.44e-01
oac-13	1	1	1.42e+01	1.94e-05	2.44e-01
oac-20	1	1	1.42e+01	1.94e-05	2.44e-01
oac-22	1	1	1.42e+01	1.94e-05	2.44e-01
oac-23	1	1	1.42e+01	1.94e-05	2.44e-01
oac-27	1	1	1.42e+01	1.94e-05	2.44e-01
oac-49	1	1	1.42e+01	1.94e-05	2.44e-01
oac-57	1	1	1.42e+01	1.94e-05	2.44e-01
odr-10	1	1	1.42e+01	1.94e-05	2.44e-01
osr-1	1	1	1.42e+01	1.94e-05	2.44e-01
osta-1	1	1	1.42e+01	1.94e-05	2.44e-01
otpl-4	1	1	1.42e+01	1.94e-05	2.44e-01
otpl-5	1	1	1.42e+01	1.94e-05	2.44e-01
otpl-6	1	1	1.42e+01	1.94e-05	2.44e-01
pals-15	1	1	1.42e+01	1.94e-05	2.44e-01
pals-2	1	1	1.42e+01	1.94e-05	2.44e-01
pals-34	1	1	1.42e+01	1.94e-05	2.44e-01
pan-1	1	1	1.42e+01	1.94e-05	2.44e-01
paqr-2	1	1	1.42e+01	1.94e-05	2.44e-01
pash-1	1	1	1.42e+01	1.94e-05	2.44e-01
pcca-1	1	1	1.42e+01	1.94e-05	2.44e-01
pcmd-1	1	1	1.42e+01	1.94e-05	2.44e-01
pde-1	1	1	1.42e+01	1.94e-05	2.44e-01
pde-2	1	1	1.42e+01	1.94e-05	2.44e-01
pes-8	1	1	1.42e+01	1.94e-05	2.44e-01
pges-2	1	1	1.42e+01	1.94e-05	2.44e-01
pgp-2	1	1	1.42e+01	1.94e-05	2.44e-01
pgs-1	1	1	1.42e+01	1.94e-05	2.44e-01
phy-4	1	1	1.42e+01	1.94e-05	2.44e-01
pif-1	1	1	1.42e+01	1.94e-05	2.44e-01
pigt-1	1	1	1.42e+01	1.94e-05	2.44e-01
pitr-6	1	1	1.42e+01	1.94e-05	2.44e-01
plc-1	1	1	1.42e+01	1.94e-05	2.44e-01
pmlr-1	1	1	1.42e+01	1.94e-05	2.44e-01
pmp-3	1	1	1.42e+01	1.94e-05	2.44e-01
pnc-2	1	1	1.42e+01	1.94e-05	2.44e-01
pnn-1	1	1	1.42e+01	1.94e-05	2.44e-01
pph-5	1	1	1.42e+01	1.94e-05	2.44e-01
ppm-2	1	1	1.42e+01	1.94e-05	2.44e-01
pqn-21	1	1	1.42e+01	1.94e-05	2.44e-01
pqn-27	1	1	1.42e+01	1.94e-05	2.44e-01
pqn-74	1	1	1.42e+01	1.94e-05	2.44e-01
pqn-75	1	1	1.42e+01	1.94e-05	2.44e-01
prhg-1	1	1	1.42e+01	1.94e-05	2.44e-01
prp-38	1	1	1.42e+01	1.94e-05	2.44e-01
prx-1	1	1	1.42e+01	1.94e-05	2.44e-01
prx-11	1	1	1.42e+01	1.94e-05	2.44e-01
prx-13	1	1	1.42e+01	1.94e-05	2.44e-01
prx-3	1	1	1.42e+01	1.94e-05	2.44e-01
pssy-2	1	1	1.42e+01	1.94e-05	2.44e-01
ptr-16	1	1	1.42e+01	1.94e-05	2.44e-01
ptr-4	1	1	1.42e+01	1.94e-05	2.44e-01
rab-28	1	1	1.42e+01	1.94e-05	2.44e-01
rbbp-5	1	1	1.42e+01	1.94e-05	2.44e-01
rdl-1	1	1	1.42e+01	1.94e-05	2.44e-01
rei-2	1	1	1.42e+01	1.94e-05	2.44e-01
rev-1	1	1	1.42e+01	1.94e-05	2.44e-01
rfp-1	1	1	1.42e+01	1.94e-05	2.44e-01
rga-6	1	1	1.42e+01	1.94e-05	2.44e-01
rgef-1	1	1	1.42e+01	1.94e-05	2.44e-01
rgr-1	1	1	1.42e+01	1.94e-05	2.44e-01
rgs-11	1	1	1.42e+01	1.94e-05	2.44e-01
rgs-2	1	1	1.42e+01	1.94e-05	2.44e-01
rho-1	1	1	1.42e+01	1.94e-05	2.44e-01
rif-1.1	1	1	1.42e+01	1.94e-05	2.44e-01
rla-2	1	1	1.42e+01	1.94e-05	2.44e-01
rnp-2	1	1	1.42e+01	1.94e-05	2.44e-01
rpl-24.2	1	1	1.42e+01	1.94e-05	2.44e-01
rpl-25.1	1	1	1.42e+01	1.94e-05	2.44e-01
rpl-41.2	1	1	1.42e+01	1.94e-05	2.44e-01
rps-29	1	1	1.42e+01	1.94e-05	2.44e-01
rsy-1	1	1	1.42e+01	1.94e-05	2.44e-01
samt-1	1	1	1.42e+01	1.94e-05	2.44e-01
sao-1	1	1	1.42e+01	1.94e-05	2.44e-01
sars-2	1	1	1.42e+01	1.94e-05	2.44e-01
sas-6	1	1	1.42e+01	1.94e-05	2.44e-01
sax-7	1	1	1.42e+01	1.94e-05	2.44e-01
scav-5	1	1	1.42e+01	1.94e-05	2.44e-01
scbp-2	1	1	1.42e+01	1.94e-05	2.44e-01
scl-23	1	1	1.42e+01	1.94e-05	2.44e-01
scl-7	1	1	1.42e+01	1.94e-05	2.44e-01
scl-8	1	1	1.42e+01	1.94e-05	2.44e-01
scyl-1	1	1	1.42e+01	1.94e-05	2.44e-01
sdc-3	1	1	1.42e+01	1.94e-05	2.44e-01
sdz-28	1	1	1.42e+01	1.94e-05	2.44e-01
sdz-37	1	1	1.42e+01	1.94e-05	2.44e-01
sek-4	1	1	1.42e+01	1.94e-05	2.44e-01
sel-2	1	1	1.42e+01	1.94e-05	2.44e-01
selt-1.2	1	1	1.42e+01	1.94e-05	2.44e-01
serp-1.1	1	1	1.42e+01	1.94e-05	2.44e-01
set-14	1	1	1.42e+01	1.94e-05	2.44e-01
set-16	1	1	1.42e+01	1.94e-05	2.44e-01
set-27	1	1	1.42e+01	1.94e-05	2.44e-01
set-28	1	1	1.42e+01	1.94e-05	2.44e-01
sgca-1	1	1	1.42e+01	1.94e-05	2.44e-01
sgt-1	1	1	1.42e+01	1.94e-05	2.44e-01
shk-1	1	1	1.42e+01	1.94e-05	2.44e-01
shw-1	1	1	1.42e+01	1.94e-05	2.44e-01
siah-1	1	1	1.42e+01	1.94e-05	2.44e-01
sid-2	1	1	1.42e+01	1.94e-05	2.44e-01
skih-2	1	1	1.42e+01	1.94e-05	2.44e-01
skpo-2	1	1	1.42e+01	1.94e-05	2.44e-01
skr-17	1	1	1.42e+01	1.94e-05	2.44e-01
slc-17.1	1	1	1.42e+01	1.94e-05	2.44e-01
slc-17.9	1	1	1.42e+01	1.94e-05	2.44e-01
slc-25A42	1	1	1.42e+01	1.94e-05	2.44e-01
slr-2	1	1	1.42e+01	1.94e-05	2.44e-01
smg-4	1	1	1.42e+01	1.94e-05	2.44e-01
smi-1	1	1	1.42e+01	1.94e-05	2.44e-01
snai-1	1	1	1.42e+01	1.94e-05	2.44e-01
snpc-1.3	1	1	1.42e+01	1.94e-05	2.44e-01
snr-2	1	1	1.42e+01	1.94e-05	2.44e-01
snt-1	1	1	1.42e+01	1.94e-05	2.44e-01
snt-2	1	1	1.42e+01	1.94e-05	2.44e-01
snt-4	1	1	1.42e+01	1.94e-05	2.44e-01
sol-2	1	1	1.42e+01	1.94e-05	2.44e-01
sop-2	1	1	1.42e+01	1.94e-05	2.44e-01
sos-1	1	1	1.42e+01	1.94e-05	2.44e-01
sosi-1	1	1	1.42e+01	1.94e-05	2.44e-01
spch-1	1	1	1.42e+01	1.94e-05	2.44e-01
spe-10	1	1	1.42e+01	1.94e-05	2.44e-01
spe-12	1	1	1.42e+01	1.94e-05	2.44e-01
spe-27	1	1	1.42e+01	1.94e-05	2.44e-01
sph-1	1	1	1.42e+01	1.94e-05	2.44e-01
sptf-2	1	1	1.42e+01	1.94e-05	2.44e-01
sqv-2	1	1	1.42e+01	1.94e-05	2.44e-01
sra-1	1	1	1.42e+01	1.94e-05	2.44e-01
sra-2	1	1	1.42e+01	1.94e-05	2.44e-01
sra-30	1	1	1.42e+01	1.94e-05	2.44e-01
sra-35	1	1	1.42e+01	1.94e-05	2.44e-01
sra-6	1	1	1.42e+01	1.94e-05	2.44e-01
srab-17	1	1	1.42e+01	1.94e-05	2.44e-01
srab-24	1	1	1.42e+01	1.94e-05	2.44e-01
srb-18	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-14	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-22	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-32	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-40	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-50	1	1	1.42e+01	1.94e-05	2.44e-01
srbc-59	1	1	1.42e+01	1.94e-05	2.44e-01
srd-1	1	1	1.42e+01	1.94e-05	2.44e-01
srd-20	1	1	1.42e+01	1.94e-05	2.44e-01
srd-21	1	1	1.42e+01	1.94e-05	2.44e-01
srd-33	1	1	1.42e+01	1.94e-05	2.44e-01
srd-54	1	1	1.42e+01	1.94e-05	2.44e-01
srd-8	1	1	1.42e+01	1.94e-05	2.44e-01
sre-36	1	1	1.42e+01	1.94e-05	2.44e-01
sre-45	1	1	1.42e+01	1.94e-05	2.44e-01
sre-46	1	1	1.42e+01	1.94e-05	2.44e-01
srg-22	1	1	1.42e+01	1.94e-05	2.44e-01
srg-3	1	1	1.42e+01	1.94e-05	2.44e-01
srg-42	1	1	1.42e+01	1.94e-05	2.44e-01
srg-46	1	1	1.42e+01	1.94e-05	2.44e-01
srg-50	1	1	1.42e+01	1.94e-05	2.44e-01
srg-54	1	1	1.42e+01	1.94e-05	2.44e-01
srh-120	1	1	1.42e+01	1.94e-05	2.44e-01
srh-139	1	1	1.42e+01	1.94e-05	2.44e-01
srh-140	1	1	1.42e+01	1.94e-05	2.44e-01
srh-145	1	1	1.42e+01	1.94e-05	2.44e-01
srh-154	1	1	1.42e+01	1.94e-05	2.44e-01
srh-159	1	1	1.42e+01	1.94e-05	2.44e-01
srh-17	1	1	1.42e+01	1.94e-05	2.44e-01
srh-170	1	1	1.42e+01	1.94e-05	2.44e-01
srh-195	1	1	1.42e+01	1.94e-05	2.44e-01
srh-214	1	1	1.42e+01	1.94e-05	2.44e-01
srh-216	1	1	1.42e+01	1.94e-05	2.44e-01
srh-229	1	1	1.42e+01	1.94e-05	2.44e-01
srh-24	1	1	1.42e+01	1.94e-05	2.44e-01
srh-250	1	1	1.42e+01	1.94e-05	2.44e-01
srh-266	1	1	1.42e+01	1.94e-05	2.44e-01
srh-293	1	1	1.42e+01	1.94e-05	2.44e-01
srh-296	1	1	1.42e+01	1.94e-05	2.44e-01
srh-303	1	1	1.42e+01	1.94e-05	2.44e-01
srh-4	1	1	1.42e+01	1.94e-05	2.44e-01
srh-41	1	1	1.42e+01	1.94e-05	2.44e-01
srh-45	1	1	1.42e+01	1.94e-05	2.44e-01
srh-51	1	1	1.42e+01	1.94e-05	2.44e-01
srh-7	1	1	1.42e+01	1.94e-05	2.44e-01
srh-71	1	1	1.42e+01	1.94e-05	2.44e-01
srh-79	1	1	1.42e+01	1.94e-05	2.44e-01
srh-98	1	1	1.42e+01	1.94e-05	2.44e-01
sri-34	1	1	1.42e+01	1.94e-05	2.44e-01
sri-62	1	1	1.42e+01	1.94e-05	2.44e-01
sri-71	1	1	1.42e+01	1.94e-05	2.44e-01
srj-1	1	1	1.42e+01	1.94e-05	2.44e-01
srj-27	1	1	1.42e+01	1.94e-05	2.44e-01
srj-5	1	1	1.42e+01	1.94e-05	2.44e-01
srn-1	1	1	1.42e+01	1.94e-05	2.44e-01
srr-2	1	1	1.42e+01	1.94e-05	2.44e-01
srr-3	1	1	1.42e+01	1.94e-05	2.44e-01
srr-7	1	1	1.42e+01	1.94e-05	2.44e-01
srsx-13	1	1	1.42e+01	1.94e-05	2.44e-01
srsx-18	1	1	1.42e+01	1.94e-05	2.44e-01
srsx-25	1	1	1.42e+01	1.94e-05	2.44e-01
srsx-32	1	1	1.42e+01	1.94e-05	2.44e-01
srt-16	1	1	1.42e+01	1.94e-05	2.44e-01
sru-21	1	1	1.42e+01	1.94e-05	2.44e-01
sru-23	1	1	1.42e+01	1.94e-05	2.44e-01
sru-31	1	1	1.42e+01	1.94e-05	2.44e-01
sru-35	1	1	1.42e+01	1.94e-05	2.44e-01
sru-4	1	1	1.42e+01	1.94e-05	2.44e-01
sru-44	1	1	1.42e+01	1.94e-05	2.44e-01
sru-45	1	1	1.42e+01	1.94e-05	2.44e-01
sru-47	1	1	1.42e+01	1.94e-05	2.44e-01
srv-24	1	1	1.42e+01	1.94e-05	2.44e-01
srv-29	1	1	1.42e+01	1.94e-05	2.44e-01
srv-30	1	1	1.42e+01	1.94e-05	2.44e-01
srv-34	1	1	1.42e+01	1.94e-05	2.44e-01
srv-8	1	1	1.42e+01	1.94e-05	2.44e-01
srw-1	1	1	1.42e+01	1.94e-05	2.44e-01
srw-100	1	1	1.42e+01	1.94e-05	2.44e-01
srw-115	1	1	1.42e+01	1.94e-05	2.44e-01
srw-119	1	1	1.42e+01	1.94e-05	2.44e-01
srw-121	1	1	1.42e+01	1.94e-05	2.44e-01
srw-123	1	1	1.42e+01	1.94e-05	2.44e-01
srw-124	1	1	1.42e+01	1.94e-05	2.44e-01
srw-13	1	1	1.42e+01	1.94e-05	2.44e-01
srw-137	1	1	1.42e+01	1.94e-05	2.44e-01
srw-140	1	1	1.42e+01	1.94e-05	2.44e-01
srw-144	1	1	1.42e+01	1.94e-05	2.44e-01
srw-34	1	1	1.42e+01	1.94e-05	2.44e-01
srw-35	1	1	1.42e+01	1.94e-05	2.44e-01
srw-39	1	1	1.42e+01	1.94e-05	2.44e-01
srw-68	1	1	1.42e+01	1.94e-05	2.44e-01
srx-110	1	1	1.42e+01	1.94e-05	2.44e-01
srx-114	1	1	1.42e+01	1.94e-05	2.44e-01
srx-14	1	1	1.42e+01	1.94e-05	2.44e-01
srx-20	1	1	1.42e+01	1.94e-05	2.44e-01
srx-3	1	1	1.42e+01	1.94e-05	2.44e-01
srx-76	1	1	1.42e+01	1.94e-05	2.44e-01
srxa-11	1	1	1.42e+01	1.94e-05	2.44e-01
srxa-12	1	1	1.42e+01	1.94e-05	2.44e-01
srxa-7	1	1	1.42e+01	1.94e-05	2.44e-01
srz-11	1	1	1.42e+01	1.94e-05	2.44e-01
srz-18	1	1	1.42e+01	1.94e-05	2.44e-01
srz-42	1	1	1.42e+01	1.94e-05	2.44e-01
srz-48	1	1	1.42e+01	1.94e-05	2.44e-01
srz-61	1	1	1.42e+01	1.94e-05	2.44e-01
srz-99	1	1	1.42e+01	1.94e-05	2.44e-01
ssp-31	1	1	1.42e+01	1.94e-05	2.44e-01
ssu-1	1	1	1.42e+01	1.94e-05	2.44e-01
ssu-2	1	1	1.42e+01	1.94e-05	2.44e-01
stdh-1	1	1	1.42e+01	1.94e-05	2.44e-01
stn-2	1	1	1.42e+01	1.94e-05	2.44e-01
str-109	1	1	1.42e+01	1.94e-05	2.44e-01
str-113	1	1	1.42e+01	1.94e-05	2.44e-01
